,segmento,n_seg_grupo,n_seg,n_grupo,total,per_grupo_seg,per_grupo_total,diferenca,diferenca_abs,faixa_propensao
4708,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,106,240,5856,207177,0.44166666666666665,0.02826568586281296,0.4134009808038537,0.4134009808038537,4. Grupo com propensão acima de 15%
3458,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,56,127,5856,207177,0.4409448818897638,0.02826568586281296,0.4126791960269508,0.4126791960269508,4. Grupo com propensão acima de 15%
12792,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,56,103,27590,207177,0.5436893203883495,0.1331711531685467,0.41051816721980283,0.41051816721980283,3. Grupo com propensão entre 8-14%
3182,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,106,242,5856,207177,0.4380165289256198,0.02826568586281296,0.40975084306280685,0.40975084306280685,4. Grupo com propensão acima de 15%
570,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,303,559,27590,207177,0.5420393559928444,0.1331711531685467,0.4088682028242977,0.4088682028242977,3. Grupo com propensão entre 8-14%
5349,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,119,222,27590,207177,0.536036036036036,0.1331711531685467,0.40286488286748934,0.40286488286748934,3. Grupo com propensão entre 8-14%
285,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente D share_of_wallet,60,112,27590,207177,0.5357142857142857,0.1331711531685467,0.40254313254573904,0.40254313254573904,3. Grupo com propensão entre 8-14%
822,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income,100,187,27590,207177,0.5347593582887701,0.1331711531685467,0.4015882051202234,0.4015882051202234,3. Grupo com propensão entre 8-14%
729,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,177,331,27590,207177,0.5347432024169184,0.1331711531685467,0.40157204924837175,0.40157204924837175,3. Grupo com propensão entre 8-14%
3039,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,56,105,27590,207177,0.5333333333333333,0.1331711531685467,0.40016218016478666,0.40016218016478666,3. Grupo com propensão entre 8-14%
2037,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,76,143,27590,207177,0.5314685314685315,0.1331711531685467,0.3982973782999848,0.3982973782999848,3. Grupo com propensão entre 8-14%
3034,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,76,143,27590,207177,0.5314685314685315,0.1331711531685467,0.3982973782999848,0.3982973782999848,3. Grupo com propensão entre 8-14%
302,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente D share_of_wallet,110,207,27590,207177,0.5314009661835749,0.1331711531685467,0.39822981301502824,0.39822981301502824,3. Grupo com propensão entre 8-14%
575,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income,509,958,27590,207177,0.5313152400835073,0.1331711531685467,0.3981440869149606,0.3981440869149606,3. Grupo com propensão entre 8-14%
1337,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,138,260,27590,207177,0.5307692307692308,0.1331711531685467,0.3975980776006841,0.3975980776006841,3. Grupo com propensão entre 8-14%
20,- A tempo_aprovacao flag_autonomo D dias_atraso B tempo_relacionamento,332,626,27590,207177,0.5303514376996805,0.1331711531685467,0.39718028453113385,0.39718028453113385,3. Grupo com propensão entre 8-14%
1611,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,58,110,27590,207177,0.5272727272727272,0.1331711531685467,0.39410157410418056,0.39410157410418056,3. Grupo com propensão entre 8-14%
2974,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,60,114,27590,207177,0.5263157894736842,0.1331711531685467,0.3931446363051375,0.3931446363051375,3. Grupo com propensão entre 8-14%
2171,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,52,99,27590,207177,0.5252525252525253,0.1331711531685467,0.39208137208397864,0.39208137208397864,3. Grupo com propensão entre 8-14%
5373,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,132,252,27590,207177,0.5238095238095238,0.1331711531685467,0.3906383706409772,0.3906383706409772,3. Grupo com propensão entre 8-14%
3704,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite,66,126,27590,207177,0.5238095238095238,0.1331711531685467,0.3906383706409772,0.3906383706409772,3. Grupo com propensão entre 8-14%
2109,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,67,128,27590,207177,0.5234375,0.1331711531685467,0.39026634683145334,0.39026634683145334,3. Grupo com propensão entre 8-14%
5,- B tempo_relacionamento,27142,51968,27590,207177,0.5222829433497537,0.1331711531685467,0.389111790181207,0.389111790181207,3. Grupo com propensão entre 8-14%
807,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,107,205,27590,207177,0.5219512195121951,0.1331711531685467,0.3887800663436485,0.3887800663436485,3. Grupo com propensão entre 8-14%
56,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income,607,1164,27590,207177,0.5214776632302406,0.1331711531685467,0.3883065100616939,0.3883065100616939,3. Grupo com propensão entre 8-14%
268,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,62,119,27590,207177,0.5210084033613446,0.1331711531685467,0.3878372501927979,0.3878372501927979,3. Grupo com propensão entre 8-14%
834,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,162,311,27590,207177,0.5209003215434084,0.1331711531685467,0.3877291683748617,0.3877291683748617,3. Grupo com propensão entre 8-14%
313,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending,414,795,27590,207177,0.5207547169811321,0.1331711531685467,0.3875835638125854,0.3875835638125854,3. Grupo com propensão entre 8-14%
616,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,77,148,27590,207177,0.5202702702702703,0.1331711531685467,0.3870991171017236,0.3870991171017236,3. Grupo com propensão entre 8-14%
304,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,207,398,27590,207177,0.5201005025125628,0.1331711531685467,0.3869293493440161,0.3869293493440161,3. Grupo com propensão entre 8-14%
3185,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,69,133,27590,207177,0.518796992481203,0.1331711531685467,0.38562583931265637,0.38562583931265637,3. Grupo com propensão entre 8-14%
13199,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,57,110,27590,207177,0.5181818181818182,0.1331711531685467,0.3850106650132715,0.3850106650132715,3. Grupo com propensão entre 8-14%
1131,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,145,280,27590,207177,0.5178571428571429,0.1331711531685467,0.38468598968859624,0.38468598968859624,3. Grupo com propensão entre 8-14%
686,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,82,159,27590,207177,0.5157232704402516,0.1331711531685467,0.3825521172717049,0.3825521172717049,3. Grupo com propensão entre 8-14%
5533,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,99,192,27590,207177,0.515625,0.1331711531685467,0.38245384683145334,0.38245384683145334,3. Grupo com propensão entre 8-14%
1387,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite,68,132,27590,207177,0.5151515151515151,0.1331711531685467,0.3819803619829685,0.3819803619829685,3. Grupo com propensão entre 8-14%
1430,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite,53,103,27590,207177,0.5145631067961165,0.1331711531685467,0.38139195362756984,0.38139195362756984,3. Grupo com propensão entre 8-14%
350,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income,67,164,5856,207177,0.40853658536585363,0.02826568586281296,0.38027089950304066,0.38027089950304066,4. Grupo com propensão acima de 15%
12514,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,60,117,27590,207177,0.5128205128205128,0.1331711531685467,0.3796493596519661,0.3796493596519661,3. Grupo com propensão entre 8-14%
9121,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,82,160,27590,207177,0.5125,0.1331711531685467,0.3793288468314533,0.3793288468314533,3. Grupo com propensão entre 8-14%
884,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,124,242,27590,207177,0.512396694214876,0.1331711531685467,0.37922554104632933,0.37922554104632933,3. Grupo com propensão entre 8-14%
18,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending,1286,2512,27590,207177,0.5119426751592356,0.1331711531685467,0.378771521990689,0.378771521990689,3. Grupo com propensão entre 8-14%
4713,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,66,129,27590,207177,0.5116279069767442,0.1331711531685467,0.37845675380819754,0.37845675380819754,3. Grupo com propensão entre 8-14%
1105,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,97,190,27590,207177,0.5105263157894737,0.1331711531685467,0.37735516262092705,0.37735516262092705,3. Grupo com propensão entre 8-14%
25,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income,877,1718,27590,207177,0.510477299185099,0.1331711531685467,0.3773061460165523,0.3773061460165523,3. Grupo com propensão entre 8-14%
2979,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,51,100,27590,207177,0.51,0.1331711531685467,0.37682884683145335,0.37682884683145335,3. Grupo com propensão entre 8-14%
3579,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite,245,482,27590,207177,0.508298755186722,0.1331711531685467,0.3751276020181753,0.3751276020181753,3. Grupo com propensão entre 8-14%
5526,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,92,181,27590,207177,0.5082872928176796,0.1331711531685467,0.37511613964913293,0.37511613964913293,3. Grupo com propensão entre 8-14%
3745,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite,93,183,27590,207177,0.5081967213114754,0.1331711531685467,0.37502556814292876,0.37502556814292876,3. Grupo com propensão entre 8-14%
3625,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite,132,260,27590,207177,0.5076923076923077,0.1331711531685467,0.374521154523761,0.374521154523761,3. Grupo com propensão entre 8-14%
61,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending D nr_declared_income,498,981,27590,207177,0.5076452599388379,0.1331711531685467,0.37447410677029125,0.37447410677029125,3. Grupo com propensão entre 8-14%
3788,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,99,196,27590,207177,0.5051020408163265,0.1331711531685467,0.3719308876477798,0.3719308876477798,3. Grupo com propensão entre 8-14%
5444,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,113,224,27590,207177,0.5044642857142857,0.1331711531685467,0.37129313254573904,0.37129313254573904,3. Grupo com propensão entre 8-14%
1368,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income,66,131,27590,207177,0.5038167938931297,0.1331711531685467,0.37064564072458306,0.37064564072458306,3. Grupo com propensão entre 8-14%
3640,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite,145,289,27590,207177,0.5017301038062284,0.1331711531685467,0.36855895063768174,0.36855895063768174,3. Grupo com propensão entre 8-14%
210,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending,1093,2186,27590,207177,0.5,0.1331711531685467,0.36682884683145334,0.36682884683145334,3. Grupo com propensão entre 8-14%
3750,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,102,204,27590,207177,0.5,0.1331711531685467,0.36682884683145334,0.36682884683145334,3. Grupo com propensão entre 8-14%
1600,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income,276,553,27590,207177,0.49909584086799275,0.1331711531685467,0.3659246876994461,0.3659246876994461,3. Grupo com propensão entre 8-14%
9122,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,63,160,5856,207177,0.39375,0.02826568586281296,0.365484314137187,0.365484314137187,4. Grupo com propensão acima de 15%
